CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),symbol,Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
TPB,2020,2,,1620795000000,,,,,,,602256000000,,0,,181339877000000,166869224000000,,,14470653000000,,,5772949000000,0,181339877000000,,,,,,,8565892000000,,,,,,,0,,,TPB,7702277000000,23349975000000,0,0,0,59364000000,98754279000000,100419332000000,-1665053000000,38211435000000,38324320000000,44700000000,-157585000000,,0,387327000000,214929000000,9926236000000,771563000000,45992431000000,96214153000000,0,710250000000,19642928000000,3537899000000,7657369000000,1040335000000,0,,,,,,,
TPB,2020,1,,1608090000000,,,,,,,626871000000,,39600000000,,176632067000000,162769230000000,,,13862837000000,,,5424175000000,0,176632067000000,,,,,,,8565892000000,,,,,,,39600000000,,,TPB,3249808000000,23885054000000,0,0,0,85730000000,99076574000000,100508623000000,-1432049000000,37789032000000,37870350000000,44700000000,-126018000000,,0,404752000000,222119000000,9249848000000,1475129000000,50977111000000,89686651000000,0,727579000000,16500350000000,3402410000000,7657369000000,576259000000,205034000000,,,,,,,
TPB,2019,4,,1654531000000,,,,,,,570994000000,,0,,164593666000000,151518886000000,,,13074780000000,,,4615792000000,0,164593666000000,,,,,,,8565892000000,,,,,,,0,,,TPB,7760937000000,21023865000000,0,0,0,12987000000,94435382000000,95643700000000,-1208318000000,26075064000000,26139104000000,44700000000,-108740000000,,0,368965000000,202029000000,12018572000000,828005000000,40213903000000,92439495000000,0,706047000000,14426020000000,2905416000000,7882729000000,576259000000,0,,,,,,,
TPB,2019,3,,1567186000000,,,,,,,411839000000,,0,,153929979000000,142020768000000,,,11909211000000,,,3450223000000,0,153929979000000,,,,,,,8565892000000,,,,,,,0,,,TPB,6087591000000,21379254000000,0,0,0,86725000000,91827514000000,92954005000000,-1126491000000,19882626000000,19942100000000,44700000000,-104174000000,,0,272291000000,139548000000,11784336000000,857282000000,39159546000000,85596232000000,0,694606000000,13040539000000,2672563000000,7882729000000,576259000000,0,,,,,,,
TPB,2019,2,,1936607000000,,,,,,,332138000000,,0,,145716202000000,134434246000000,,,11281956000000,,,2822968000000,0,145716202000000,,,,,,,8565892000000,,,,,,,0,,,TPB,5394561000000,17087887000000,0,0,0,56402000000,87833651000000,88957315000000,-1123664000000,24127676000000,24127225000000,471390000000,-470939000000,,0,238804000000,93334000000,7932336000000,1604609000000,35515937000000,80873528000000,0,480004000000,13092559000000,2867609000000,7882729000000,576259000000,0,,,,,,,
TPB,2019,1,,1315204000000,,,,,,,358191000000,,0,,139944260000000,128601773000000,,,11342487000000,,,2487953000000,0,139944260000000,,,,,,,8565892000000,,,,,,,0,,,TPB,4912162000000,19121044000000,0,0,0,20563000000,83680118000000,84723658000000,-1043540000000,20972837000000,20738177000000,801215000000,-566555000000,,0,256006000000,102185000000,8376673000000,924507000000,36198015000000,77912920000000,0,254008000000,10953867000000,2358456000000,8510485000000,305473000000,38576000000,,,,,,,
TPB,2018,4,,1332025000000,,,,,,,300052000000,,0,,136179403000000,125537277000000,,,10642126000000,,,1826168000000,0,136179403000000,,,,,,,8565892000000,,,,,,,0,,,TPB,4692735000000,16340793000000,0,0,0,0,76295237000000,77185148000000,-889911000000,24899523000000,24641343000000,801215000000,-543035000000,,0,202863000000,97189000000,11053586000000,4752198000000,33491419000000,76138062000000,108589000000,247228000000,8715178000000,2084603000000,8510485000000,305473000000,0,,,,,,,
TPB,2018,3,,1120451000000,,,,,,,270570000000,,0,,126912061000000,116710034000000,,,10202027000000,,,1845005000000,0,126912061000000,,,,,,,6718421000000,,,,,,,0,,,TPB,1372914000000,17486927000000,0,0,0,0,72899471000000,73805929000000,-906458000000,23798731000000,23472036000000,801215000000,-474520000000,,0,176628000000,93942000000,8864560000000,1453045000000,35228351000000,70158755000000,91387000000,1563512000000,6132189000000,2082795000000,7977012000000,305473000000,74537000000,,,,,,,
TPB,2018,2,,1001188000000,,,,,,,280182000000,,0,,126532888000000,116876548000000,,,9656340000000,,,1373855000000,0,126532888000000,,,,,,,6718421000000,,,,,,,0,,,TPB,5777653000000,15736986000000,0,0,0,3789000000,72915523000000,73770428000000,-854905000000,22992269000000,22655763000000,801895000000,-465389000000,,0,189617000000,90565000000,7285388000000,1031108000000,30344692000000,75170153000000,0,1845663000000,6806848000000,1678084000000,7977012000000,305473000000,0,,,,,,,
TPB,2018,1,,1319470000000,,,,,,,242817000000,,0,,121214303000000,113936157000000,,,7278146000000,,,1497351000000,0,121214303000000,,,,,,,5842105000000,,,,,,,0,,,TPB,1091716000000,14556358000000,0,0,0,0,69052568000000,69794568000000,-742000000000,28881747000000,28369088000000,992693000000,-480034000000,,0,164136000000,78681000000,5515157000000,1059714000000,31264474000000,73126601000000,29968000000,1899947000000,4516123000000,2039330000000,5552176000000,160932000000,67687000000,,,,,,,
TPB,2017,4,,1176978000000,,,,,,,250773000000,,0,,124040176000000,117363459000000,,,6676717000000,,,963609000000,0,124040176000000,,,,,,,5842105000000,,,,,,,0,,,TPB,2364130000000,22488409000000,0,0,0,0,62747997000000,63422643000000,-674646000000,25465003000000,24938137000000,994187000000,-467321000000,,0,174893000000,75880000000,8966832000000,1082224000000,38251634000000,70298586000000,84351000000,2628210000000,3481154000000,1537300000000,5552176000000,160932000000,0,,,,,,,
TPB,2017,3,,1031154000000,,,,,,,182576000000,,0,,114467609000000,108039004000000,,,6428605000000,,,711676000000,0,114467609000000,,,,,,,5842105000000,,,,,,,0,,,TPB,755056000000,23785324000000,0,0,0,0,56128928000000,56708156000000,-579228000000,28050940000000,27632547000000,997424000000,-579031000000,,0,107895000000,74681000000,3925954000000,1121230000000,43696380000000,58903556000000,91497000000,2202060000000,294256000000,1730025000000,5545896000000,160932000000,10101000000,,,,,,,
TPB,2017,2,,816315000000,,,,,,,196354000000,,0,,115677157000000,109609627000000,,,6067530000000,,,386069000000,0,115677157000000,,,,,,,5842105000000,,,,,,,0,,,TPB,1079606000000,27883028000000,0,0,0,0,52559741000000,53074181000000,-514440000000,29406013000000,28837119000000,1001539000000,-432645000000,,0,115357000000,80997000000,3102911000000,1152817000000,48237719000000,57071517000000,100574000000,1637463000000,1200000000,1408337000000,5520529000000,160932000000,0,,,,,,,
TPB,2017,1,,784449000000,,,,,,,174453000000,,0,,104791710000000,98965468000000,,,5826242000000,,,780506000000,0,104791710000000,,,,,,,5842105000000,,,,,,,0,,,TPB,1162538000000,26405957000000,0,0,0,0,42816386000000,43254402000000,-438016000000,29358863000000,28692981000000,1019638000000,-353756000000,,0,116457000000,57996000000,3434181000000,1183479000000,40583318000000,54761405000000,106854000000,846488000000,0,1483924000000,5040123000000,76150000000,-70537000000,,,,,,,
TPB,2016,4,,815148000000,,,,,,,144374000000,,0,,106311115000000,100629629000000,,,5681486000000,,,565211000000,0,106311115000000,,,,,,,5842105000000,,,,,,,0,,,TPB,1362317000000,23784661000000,0,0,0,29149000000,46233626000000,46642977000000,-409351000000,29882518000000,29175883000000,1019638000000,-313003000000,,0,100386000000,43988000000,3381792000000,1500282000000,41245247000000,55082028000000,0,1211925000000,0,1590147000000,5040125000000,76150000000,0,,,,,,,
TPB,2016,3,,684695000000,,,,,,,137056000000,,0,,89507678000000,83945428000000,,,5562250000000,,,531779000000,0,89507678000000,,,,,,,5842105000000,,,,,,,0,,,TPB,912888000000,18577694000000,0,0,0,8139000000,37434412000000,37793062000000,-358650000000,24129237000000,23425360000000,989369000000,-285492000000,,0,92722000000,44334000000,7623557000000,1133567000000,35759607000000,45799011000000,0,199776000000,0,1053467000000,4930302000000,76533000000,23636000000,,,,,,,
TPB,2016,1,,554370000000,,,,,,,129913000000,,0,,73598953000000,68718005000000,,,4880948000000,,,319870000000,0,73598953000000,,,,,,,5550000000000,,,,,,,0,,,TPB,822930000000,14272012000000,0,0,0,0,33773550000000,34082006000000,-308456000000,21896605000000,21525480000000,604132000000,-233007000000,,0,97824000000,32089000000,2149573000000,667578000000,24305110000000,42865473000000,92328000000,179563000000,0,607953000000,4527197000000,42133000000,-8252000000,,,,,,,
TPB,2015,4,,621500000000,,,,,,,134016000000,,0,,76220834000000,71422169000000,,,4798665000000,,,229335000000,0,76220834000000,,,,,,,5550000000000,,,,,,,0,,,TPB,1227426000000,20290118000000,0,0,0,11150000000,27977664000000,28240322000000,-262658000000,21578948000000,21165710000000,604132000000,-190894000000,,0,99684000000,34332000000,4380012000000,2017980000000,29395609000000,39505447000000,0,0,0,503133000000,4527197000000,42133000000,0,,,,,,,
TPB,2015,2,,528537456767,,,,,,,89665751620,,9359649712,,51657726645401,47098588248396,,,4559138397005,,,6750214934,0,51657726645401,,,,,,,5550000000000,,,,,,,10000000000,,,TPB,120558435458,9470845017189,0,0,0,0,22853055593369,23082080986526,-229025393157,17039164826476,16776794431805,451159858482,-188789463811,,-640350288,59582116689,30083634931,1546539914810,24869292913,19700910506367,26889415025602,21974041114,0,0,461419382400,4527197780000,42132785732,-16942383661,,,,,,,
TPB,2015,1,,492756000000,,,,,,,77950000000,,9360000000,,44916145000000,40555882000000,,,4360263000000,,,-198769000000,0,44916145000000,,,,,,,5550000000000,,,,,,,10000000000,,,TPB,103296000000,4840169000000,145167000000,145167000000,0,0,20103264000000,20305296000000,-202032000000,17587557000000,17362211000000,476153000000,-250807000000,,-640000000,58148000000,19802000000,1556626000000,0,15981063000000,23966749000000,28363000000,181808000000,0,397899000000,4527198000000,42133000000,-10299000000,,,,,,,
TPB,2014,2,,311813558492,,,,,,,64512090014,,9435959317,,30560403181952,26590943831801,,,3969459350151,,,-609166310230,0,30560403181952,,,,,,,5550000000000,,,,,,,10000000000,,,TPB,105795453383,1799018900809,173437140816,210291800663,-36854659847,25481290817,13641668012536,13817393811381,-175725798845,12475619751983,12015035311625,555677445720,-95093005362,,-564040683,49725766315,14786323699,1953621023785,280191559761,8464218491421,15601471485181,0,0,1818690000000,426372295438,4527197780000,42132785732,9295094649,,,,,,,
TPB,2014,1,,313745993478,,,,,,,65520428263,,9435959317,,29690397838047,25862298760249,,,3828099077798,,,-745579998393,0,29690397838047,,,,,,,5550000000000,,,,,,,10000000000,,,TPB,36317076567,1935670416859,183878148810,210291800663,-26413651853,4390221265,13160509028538,13309012589327,-148503560789,11954833983332,11583354603984,437603343509,-66123964161,,-564040683,53170500671,12349927592,2026096581618,29362261740,7676316983222,15507260212464,0,0,2225742000000,423617302823,4527197780000,42132785732,4348510459,,,,,,,
VCB,2025,1,,13713225000000,,,,,,,8015849000000,,2268608000000,,2.10926E+15,1.90432E+15,,,204941834000000,,809837000000,79376463000000,101952000000,2.10926E+15,,,,,,,83556751000000,,,,,,,1528922000000,,,VCB,28020997000000,410587576000000,8417843000000,8448472000000,-30629000000,0,1.4339E+15,1.46639E+15,-32494043000000,176979243000000,108816448000000,68407949000000,-245154000000,814686000000,-75000000000,5494709000000,2521140000000,27360782000000,125298467000000,222764271000000,1.50911E+15,306420000000,2000000,14165059000000,32671174000000,89361977000000,37052974000000,-951532000000,0,,0,0,,,
VCB,2024,4,,14268064000000,,,,,,,8092877000000,,2228098000000,,2.08587E+15,1.88966E+15,,,196209168000000,,809837000000,98332086000000,96261000000,2.08587E+15,,,,,,,55890913000000,,,,,,,1528922000000,,,VCB,49340493000000,389951898000000,4876237000000,4908527000000,-32290000000,1314434000000,1.41802E+15,1.4492E+15,-31183175000000,167383349000000,86799901000000,80829540000000,-246092000000,774176000000,-75000000000,5530579000000,2562298000000,30402348000000,78237337000000,234533958000000,1.51466E+15,0,529000000,24125059000000,38102621000000,61696139000000,37052974000000,-968292000000,0,,0,0,,,
VCB,2024,3,,13157642000000,,,,,,,8026692000000,,2119005000000,,1.93236E+15,1.74206E+15,,,190297001000000,,809837000000,102068366000000,110763000000,1.93236E+15,,,,,,,55890913000000,,,,,,,1528922000000,,,VCB,13749051000000,316566672000000,4146191000000,4169191000000,-23000000000,0,1.36609E+15,1.40115E+15,-35063441000000,170417002000000,83014181000000,87654538000000,-251717000000,732508000000,-142425000000,5467042000000,2559650000000,38091419000000,36293273000000,217260367000000,1.43007E+15,116988000000,2000000,26901267000000,31421990000000,61696139000000,27453485000000,-1031752000000,0,,0,0,,,
VCB,2024,2,,12950279000000,,,,,,,7716515000000,,2086502000000,,1.90564E+15,1.72394E+15,,,181702785000000,,809837000000,93397205000000,105738000000,1.90564E+15,,,,,,,55890913000000,,,,,,,1528922000000,,,VCB,35735832000000,316589542000000,2432382000000,2457691000000,-25309000000,510955000000,1.33476E+15,1.36965E+15,-34883547000000,166831595000000,75795936000000,91200503000000,-164844000000,700005000000,-142425000000,5170802000000,2545713000000,26023475000000,66987719000000,218637742000000,1.37468E+15,0,6000000,26901433000000,36725723000000,61696139000000,27453885000000,-950182000000,0,,0,0,,,
VCB,2024,1,,12915997000000,,,,,,,7588707000000,,2256391000000,,1.77371E+15,1.6001E+15,,,173614126000000,,809837000000,85330720000000,100556000000,1.77371E+15,,,,,,,55890913000000,,,,,,,1529145000000,,,VCB,37836619000000,273301211000000,2936121000000,2956813000000,-20692000000,0,1.23559E+15,1.26648E+15,-30890685000000,174371785000000,91847588000000,82689041000000,-164844000000,869671000000,-142425000000,5046502000000,2542205000000,26919513000000,4140563000000,171488381000000,1.34733E+15,91370000000,1000000,29904958000000,47148574000000,61696139000000,27447103000000,-960392000000,0,,0,0,,,
VCB,2023,4,,14504849000000,,,,,,,7708181000000,,2224945000000,,1.83922E+15,1.67068E+15,,,168543324000000,,809837000000,85173987000000,93990000000,1.83922E+15,,,,,,,55890913000000,,,,,,,1529145000000,,,VCB,58104503000000,335616377000000,2495408000000,2511395000000,-15987000000,0,1.24168E+15,1.27036E+15,-28683685000000,145780067000000,67882480000000,78009747000000,-112160000000,838225000000,-142425000000,5115612000000,2592569000000,31113676000000,1670837000000,213841980000000,1.39569E+15,117752000000,365000000,19912623000000,39441847000000,61696139000000,22562445000000,-983237000000,0,,0,0,,,
VCB,2023,3,,13913670000000,,,,,,,7441794000000,,2205920000000,,1.73131E+15,1.57206E+15,,,159243518000000,,809837000000,75814366000000,104660000000,1.73131E+15,,,,,,,55890913000000,,,,,,,1529145000000,,,VCB,29312980000000,320952135000000,1735874000000,1754272000000,-18398000000,0,1.15096E+15,1.18983E+15,-38872090000000,178723851000000,102650493000000,76486963000000,-413605000000,794774000000,-117999000000,4812476000000,2629318000000,26060888000000,2517462000000,160234123000000,1.34901E+15,899053000000,725000000,15277866000000,44125815000000,61696139000000,22562989000000,-934636000000,0,,0,0,,,
VCB,2023,2,,16134106000000,,,,,,,7598470000000,,2248021000000,,1.70427E+15,1.55227E+15,,,152001128000000,,809837000000,77094650000000,98316000000,1.70427E+15,,,,,,,47325166000000,,,,,,,1529145000000,,,VCB,56430924000000,286406768000000,1375964000000,1394711000000,-18747000000,217428000000,1.13998E+15,1.17773E+15,-37747053000000,156871470000000,65672102000000,91277142000000,-77774000000,836875000000,-117999000000,4918188000000,2680282000000,37008578000000,2270345000000,160661447000000,1.32685E+15,0,1088000000,16323830000000,46161459000000,53130392000000,22564054000000,-886284000000,0,,0,0,,,
VCB,2023,1,,15537950000000,,,,,,,7732058000000,,2221085000000,,1.84643E+15,1.70177E+15,,,144658358000000,,809837000000,69719946000000,93744000000,1.84643E+15,,,,,,,47325166000000,,,,,,,1529145000000,,,VCB,139256635000000,334747844000000,1595430000000,1618113000000,-22683000000,224625000000,1.14219E+15,1.17408E+15,-31893899000000,174526186000000,77663390000000,96941064000000,-78268000000,809939000000,-117999000000,5015683000000,2716375000000,28402412000000,62167768000000,255334468000000,1.28149E+15,0,2186000000,27337890000000,75442704000000,53130392000000,22556829000000,-842553000000,0,,0,0,,,
